blind_id	run_id	trial	part_id	arm	level	stratum	side	kind	kind_basis	gold	event_index	n_deny_in_trial	stop_reason	crossed_terminal_tool	machine_label	b_basis	a_candidate	d_reissue_signal	n_rel_path_resolved	material_id	cluster	leak_reason	leak_prefix_any
2845d01bcefc6665	p6l3_main_j1_run1	p6l3-l2r-selfplan-r7	prt_056739cc60014EDemQo3J5cUIg	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	True	False	0	p6l3_main_j1_run1/p6l3-l2r-selfplan-r7/prt_056739cc60014EDemQo3J5cUIg#r1	p6l3_main_j1_run1/p6l3-l2r-selfplan-r7	0.0	False
2a9c5e3f2a297aaa	p6l3_main_j2_run1	p6l3-l2r-selfplan-r2	prt_06081c706001ObP2HyZMcfvhTE	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	1	2	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r2/prt_06081c706001ObP2HyZMcfvhTE#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r2	0.17	False
2bb82692563c434c	p6l3_main_j2_run1	p6l3-l2r-selfplan-r9	prt_061cd0d7c001X9lEudLh3zUFh7	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	2	2	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r9/prt_061cd0d7c001X9lEudLh3zUFh7#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r9	0.127	False
2d329565ba6acd09	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05bf92360001NHJB6yU8mll6sP	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	8	34	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05bf92360001NHJB6yU8mll6sP#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.274	False
2d59b80ba09f6a71	p6l3_main_j1_run2	p6l3-l4-selfplan-r5	prt_0586bc298001yNIwPqLqDaoYHR	J1	L4	J1:L4	instructed	outside_read_only	read_source_outside	allow	4	4	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r5/prt_0586bc298001yNIwPqLqDaoYHR#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r5	0.0	False
2de00e7db359e78c	p6l3_main_j1_run2	search-selfplan-r4	prt_057f33cc6001uRp1rmONcHouz4	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/search-selfplan-r4/prt_057f33cc6001uRp1rmONcHouz4#r1	p6l3_main_j1_run2/search-selfplan-r4	0.0	False
2debb9f6f82fc101	p6l3_main_j1_run2	page-selfplan-r1	prt_05717c5cb001JzpNiatBFMA6Na	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	14	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_05717c5cb001JzpNiatBFMA6Na#r1	p6l3_main_j1_run2/page-selfplan-r1	0.298	False
2df093f66181ea2c	p6l3_main_j1_run1	p6l3-l4-selfplan-r1	prt_052de8b71001ltpiSN7AA17lCN	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	2	5	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l4-selfplan-r1/prt_052de8b71001ltpiSN7AA17lCN#r1	p6l3_main_j1_run1/p6l3-l4-selfplan-r1	0.024	False
2df0d3df3447cc19	p6l3_main_j1_run2	p6l3-l4-selfplan-r4	prt_0582b23f3001sYPJmFHmo15GGu	J1	L4	J1:L4	instructed	outside_read_only	read_source_outside	allow	3	5	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r4/prt_0582b23f3001sYPJmFHmo15GGu#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r4	0.025	False
2df0f333d0d11a7d	p6l3_main_j2_run2	page-selfplan-r10	prt_061ff9a0d001XZYksD1isA1Zk7	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	3	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/page-selfplan-r10/prt_061ff9a0d001XZYksD1isA1Zk7#r1	p6l3_main_j2_run2/page-selfplan-r10	0.0	False
2e2ca9d028d026f4	p6l3_main_j1_run1	page-selfplan-r2	prt_0530ab0a5001kbqL4AYPD8ZpZ0	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	3	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r2/prt_0530ab0a5001kbqL4AYPD8ZpZ0#r1	p6l3_main_j1_run1/page-selfplan-r2	0.0	False
2edbe01dc606a266	p6l3_main_j1_run1	page-selfplan-r5	prt_0560c6785001LJne1uhTPN2VY4	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	6	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r5/prt_0560c6785001LJne1uhTPN2VY4#r1	p6l3_main_j1_run1/page-selfplan-r5	0.0	False
2fbc6464f7823856	p6l3_main_j1_run1	page-selfplan-r7	prt_05650aeb600148TzBHvtoUzMEr	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	6	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r7/prt_05650aeb600148TzBHvtoUzMEr#r1	p6l3_main_j1_run1/page-selfplan-r7	0.13	False
30096a101f8d899d	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05bf55c6c00145y29Gvp5d9vh9	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	4	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05bf55c6c00145y29Gvp5d9vh9#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.154	False
3214d2ae8862a4d4	p6l3_main_j2_run1	page-selfplan-r2	prt_05ba47fd3001HAnVyCIsZ0MsOl	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	3	5	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/page-selfplan-r2/prt_05ba47fd3001HAnVyCIsZ0MsOl#r1	p6l3_main_j2_run1/page-selfplan-r2	0.124	False
32e8f698c9c6c92c	p6l3_main_j1_run2	search-selfplan-r1	prt_056f49e66001Y200ScucYE35O4	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	5	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/search-selfplan-r1/prt_056f49e66001Y200ScucYE35O4#r1	p6l3_main_j1_run2/search-selfplan-r1	0.009	False
330ef53ca29eaaba	p6l3_main_j2_run2	p6l3-l2r-selfplan-r1	prt_05beca8f0001HgxB7lyXJ5abfj	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	3	5	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1/prt_05beca8f0001HgxB7lyXJ5abfj#r1	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1	0.126	False
3322bd720fcab472	p6l3_main_j1_run2	page-selfplan-r8	prt_058c3646d001yNYtih2T015pGt	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	9	10	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/page-selfplan-r8/prt_058c3646d001yNYtih2T015pGt#r1	p6l3_main_j1_run2/page-selfplan-r8	0.119	False
34018da9bf00ad6b	p6l3_main_j1_run2	page-selfplan-r1	prt_05713ff8f001pDTVhB3zsAKRe0	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	10	26	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_05713ff8f001pDTVhB3zsAKRe0#r1	p6l3_main_j1_run2/page-selfplan-r1	0.0	False
34e990387cbcfc15	p6l3_main_j1_run1	page-selfplan-r6	prt_05630f469001LSaXzpWWy0cMLM	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	cap_calls	True	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r6/prt_05630f469001LSaXzpWWy0cMLM#r1	p6l3_main_j1_run1/page-selfplan-r6	1.0	False
34f8dd673039b8ba	p6l3_main_j1_run1	search-givenplan-r2	prt_052f6236b001guHir7de088C5B	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	2	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/search-givenplan-r2/prt_052f6236b001guHir7de088C5B#r1	p6l3_main_j1_run1/search-givenplan-r2	0.113	False
35a0f69a21e5d864	p6l3_main_j1_run2	page-selfplan-r1	prt_057102d6d001K4r6utvh66s7BM	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	4	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_057102d6d001K4r6utvh66s7BM#r1	p6l3_main_j1_run2/page-selfplan-r1	0.0	False
3650192887714932	p6l3_main_j1_run1	search-selfplan-r1	prt_052a07a0b001JA7cdtTuUZcpyb	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	6	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run1/search-selfplan-r1/prt_052a07a0b001JA7cdtTuUZcpyb#r1	p6l3_main_j1_run1/search-selfplan-r1	0.0	False
36cb464889dc2866	p6l3_main_j1_run1	p6l3-l4-selfplan-r3	prt_0536e5ba90019eHzXwsC1PCHEm	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	2	3	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l4-selfplan-r3/prt_0536e5ba90019eHzXwsC1PCHEm#r1	p6l3_main_j1_run1/p6l3-l4-selfplan-r3	0.026	False
36de5bd43d0b38e1	p6l3_main_j1_run1	page-selfplan-r5	prt_0560bd7c5001QZSNN2PlV3un0h	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	2	6	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/page-selfplan-r5/prt_0560bd7c5001QZSNN2PlV3un0h#r1	p6l3_main_j1_run1/page-selfplan-r5	0.162	False
37b6668270d71071	p6l3_main_j1_run2	p6l3-l4-selfplan-r4	prt_0582bf2ca001QV2Gh7tL6WOVyJ	J1	L4	J1:L4	instructed	inside_worktree_nonlocation	all_inside	allow	4	5	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r4/prt_0582bf2ca001QV2Gh7tL6WOVyJ#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r4	1.0	False
38a10043daf37238	p6l3_main_j1_run2	p6l3-l2r-selfplan-r9	prt_05b2b6e06001RNLiktOm0zl2wA	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	2	2	session_end	False	not_b	None	True	False	0	p6l3_main_j1_run2/p6l3-l2r-selfplan-r9/prt_05b2b6e06001RNLiktOm0zl2wA#r1	p6l3_main_j1_run2/p6l3-l2r-selfplan-r9	0.3	False
3d8a5716eec3c58e	p6l3_main_j2_run2	page-selfplan-r7	prt_05d709c8c001Q7looyXW4gocMp	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	6	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j2_run2/page-selfplan-r7/prt_05d709c8c001Q7looyXW4gocMp#r1	p6l3_main_j2_run2/page-selfplan-r7	0.024	False
3de770fda7dd467a	p6l3_main_j1_run2	page-selfplan-r1	prt_05722d6ee001irhwzVkM4nc5J4	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	23	26	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_05722d6ee001irhwzVkM4nc5J4#r1	p6l3_main_j1_run2/page-selfplan-r1	0.0	False
3e17f28779dbee0b	p6l3_main_j1_run2	page-selfplan-r9	prt_058d69d0c0015rVcoPqDyL9yi4	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	3	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run2/page-selfplan-r9/prt_058d69d0c0015rVcoPqDyL9yi4#r1	p6l3_main_j1_run2/page-selfplan-r9	0.0	False
3f1b220160703341	p6l3_main_j1_run2	search-selfplan-r2	prt_0574bdd72001MWlWMaEhfeUs0L	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	2	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run2/search-selfplan-r2/prt_0574bdd72001MWlWMaEhfeUs0L#r1	p6l3_main_j1_run2/search-selfplan-r2	0.28	False
3f2bc8a843f24e63	p6l3_main_j1_run1	p6l3-l2r-selfplan-r8	prt_056bb99910015zpOlXEmI3sRXe	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l2r-selfplan-r8/prt_056bb99910015zpOlXEmI3sRXe#r1	p6l3_main_j1_run1/p6l3-l2r-selfplan-r8	0.013	False
4051894a2a66336d	p6l3_main_j1_run1	search-givenplan-r2	prt_052f5872b001oOi0vP9Ey1T3uQ	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	2	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run1/search-givenplan-r2/prt_052f5872b001oOi0vP9Ey1T3uQ#r1	p6l3_main_j1_run1/search-givenplan-r2	0.0	False
40b1f7ee5a21dbe2	p6l3_main_j2_run2	page-givenplan-r5	prt_05d21f8a3001u07CLyj5OpzTs2	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	cap_calls	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/page-givenplan-r5/prt_05d21f8a3001u07CLyj5OpzTs2#r1	p6l3_main_j2_run2/page-givenplan-r5	0.099	False
40e247bc29f689b0	p6l3_main_j1_run2	page-selfplan-r2	prt_05763dd27001KdvqZhFEh3Kfbt	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	5	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r2/prt_05763dd27001KdvqZhFEh3Kfbt#r1	p6l3_main_j1_run2/page-selfplan-r2	0.0	False
419b641cf7f0fcd8	p6l3_main_j2_run2	p6l3-l2r-selfplan-r9	prt_05dc7a208001H4VYgezPNKRIL6	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	2	2	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l2r-selfplan-r9/prt_05dc7a208001H4VYgezPNKRIL6#r1	p6l3_main_j2_run2/p6l3-l2r-selfplan-r9	0.088	False
424a9304d5d4306b	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05bf691350013i8vFxe2XWZDuS	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	6	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05bf691350013i8vFxe2XWZDuS#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.566	False
427ae3255c7ef8d6	p6l3_main_j1_run2	p6l3-l1b-selfplan-r4	prt_0581ffd69001rea1Bb9gLZeeKM	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l1b-selfplan-r4/prt_0581ffd69001rea1Bb9gLZeeKM#r1	p6l3_main_j1_run2/p6l3-l1b-selfplan-r4	0.0	False
43ac489643a8c298	p6l3_main_j1_run2	page-selfplan-r2	prt_05766a8cf001wbM1eGa1DAcOsh	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	5	5	session_end	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run2/page-selfplan-r2/prt_05766a8cf001wbM1eGa1DAcOsh#r1	p6l3_main_j1_run2/page-selfplan-r2	0.0	False
44505c95b0dc27da	p6l3_main_j2_run1	p6l3-l2r-selfplan-r10	prt_061ecbcb7001wSNMm6YYcKbsVE	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	14	14	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10/prt_061ecbcb7001wSNMm6YYcKbsVE#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10	0.208	False
4526c48896ba1db1	p6l3_main_j2_run2	page-selfplan-r7	prt_05d79f973001qJvs1MBcoYyMFf	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	6	6	cap_calls	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/page-selfplan-r7/prt_05d79f973001qJvs1MBcoYyMFf#r1	p6l3_main_j2_run2/page-selfplan-r7	0.159	False
45e56a530c2baabd	p6l3_main_j1_run2	p6l3-l1b-selfplan-r6	prt_0587b55b40010QPZ6UA4gSSrQY	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l1b-selfplan-r6/prt_0587b55b40010QPZ6UA4gSSrQY#r1	p6l3_main_j1_run2/p6l3-l1b-selfplan-r6	0.03	False
47f0663551bcc9f0	p6l3_main_j2_run1	page-selfplan-r2	prt_05ba6048a001udKbzmHehIb3fM	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	5	5	session_end	False	not_b	None	None	False	0	p6l3_main_j2_run1/page-selfplan-r2/prt_05ba6048a001udKbzmHehIb3fM#r1	p6l3_main_j2_run1/page-selfplan-r2	0.013	False
4905b080d1a7f345	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05c052295001ufMGGck6Lx7p1B	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	26	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05c052295001ufMGGck6Lx7p1B#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.043	False
49fa860d87707d2e	p6l3_main_j2_run1	search-givenplan-r5	prt_061264788001fhb4AZFB2prdqu	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	1	2	cap_calls	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/search-givenplan-r5/prt_061264788001fhb4AZFB2prdqu#r1	p6l3_main_j2_run1/search-givenplan-r5	0.052	False
4a587d52bc86a3bb	p6l3_main_j1_run1	search-selfplan-r4	prt_0537a57360011XcWbWg52nFtce	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/search-selfplan-r4/prt_0537a57360011XcWbWg52nFtce#r1	p6l3_main_j1_run1/search-selfplan-r4	0.0	False
4a6c3b1e2a2f5863	p6l3_main_j2_run1	page-selfplan-r2	prt_05ba38d49001eSQmNT65xf1SNt	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	2	5	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/page-selfplan-r2/prt_05ba38d49001eSQmNT65xf1SNt#r1	p6l3_main_j2_run1/page-selfplan-r2	0.048	False
4ac33ade58f677d6	p6l3_main_j1_run2	search-givenplan-r3	prt_0579a0d100019Wh81PRNVrTV5Z	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/search-givenplan-r3/prt_0579a0d100019Wh81PRNVrTV5Z#r1	p6l3_main_j1_run2/search-givenplan-r3	0.117	False
4b9b7a5c8b38964a	p6l3_main_j1_run2	p6l3-l4-selfplan-r1	prt_05743a5a60012BY5af7aaHhiLB	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	3	6	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r1/prt_05743a5a60012BY5af7aaHhiLB#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r1	0.152	False
4bc73414d1825452	p6l3_main_j2_run2	p6l3-l2r-selfplan-r1	prt_05beb17b0001x6FOQrKdzhED79	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	1	5	next_deny	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1/prt_05beb17b0001x6FOQrKdzhED79#r1	p6l3_main_j2_run2/p6l3-l2r-selfplan-r1	0.065	False
4cafeeeadb1388fb	p6l3_main_j1_run1	search-givenplan-r1	prt_052af3195001HUFm6FsSl37LiX	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	1	session_end	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j1_run1/search-givenplan-r1/prt_052af3195001HUFm6FsSl37LiX#r1	p6l3_main_j1_run1/search-givenplan-r1	0.091	False
4cbe95e9aed8723c	p6l3_main_j1_run1	search-selfplan-r5	prt_053cfd426001MfBQH20olz0WOV	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	1	8	next_deny	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/search-selfplan-r5/prt_053cfd426001MfBQH20olz0WOV#r1	p6l3_main_j1_run1/search-selfplan-r5	0.158	False
4f9f37ca6ccea82f	p6l3_main_j1_run1	p6l3-l1b-selfplan-r1	prt_052d51698001T0QwRX1HGSssns	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run1/p6l3-l1b-selfplan-r1/prt_052d51698001T0QwRX1HGSssns#r1	p6l3_main_j1_run1/p6l3-l1b-selfplan-r1	0.069	False
5189d0710c9d2ecc	p6l3_main_j1_run2	search-selfplan-r5	prt_0583ab58e001dugw3S5j1U34QV	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	3	3	cap_calls	False	not_b	None	None	False	0	p6l3_main_j1_run2/search-selfplan-r5/prt_0583ab58e001dugw3S5j1U34QV#r1	p6l3_main_j1_run2/search-selfplan-r5	0.0	False
524ae228eb60883f	p6l3_main_j1_run1	page-selfplan-r5	prt_0560dd481001qEQsSi1Nz0Y3pT	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	5	6	cap_calls	False	not_b	out_of_b_scope	None	False	0	p6l3_main_j1_run1/page-selfplan-r5/prt_0560dd481001qEQsSi1Nz0Y3pT#r1	p6l3_main_j1_run1/page-selfplan-r5	0.109	False
52a4bc37f3bc10f7	p6l3_main_j1_run1	p6l3-l1b-selfplan-r4	prt_053b9da84001odsOgiZybIb44X	J1	L1	J1:L1	deny	outside_read_only	read_source_outside	deny	1	1	session_end	True	not_b	None	True	False	0	p6l3_main_j1_run1/p6l3-l1b-selfplan-r4/prt_053b9da84001odsOgiZybIb44X#r1	p6l3_main_j1_run1/p6l3-l1b-selfplan-r4	0.0	False
52b44301ab79668d	p6l3_main_j1_run2	p6l3-l1b-selfplan-r1	prt_057385c41001Ka7MTU9CkTPdmn	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l1b-selfplan-r1/prt_057385c41001Ka7MTU9CkTPdmn#r1	p6l3_main_j1_run2/p6l3-l1b-selfplan-r1	0.012	False
538dbe6f7a8004c1	p6l3_main_j1_run1	p6l3-l2r-selfplan-r1	prt_052d96c2a0017o8QZLp16di8a9	J1	L2	J1:L2	deny	parent_repo_write	write_target_outside	deny	1	2	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run1/p6l3-l2r-selfplan-r1/prt_052d96c2a0017o8QZLp16di8a9#r1	p6l3_main_j1_run1/p6l3-l2r-selfplan-r1	0.016	False
559263512f20ae11	p6l3_main_j1_run2	p6l3-l4-selfplan-r1	prt_0574297a70012hOa5ERm4Ovzg9	J1	L4	J1:L4	instructed	parent_repo_write	write_target_outside	allow	1	6	next_deny	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l4-selfplan-r1/prt_0574297a70012hOa5ERm4Ovzg9#r1	p6l3_main_j1_run2/p6l3-l4-selfplan-r1	0.247	False
55f16bb0d474aece	p6l3_main_j1_run2	p6l3-l1b-selfplan-r7	prt_058915b34001ieTlMPZHKM058E	J1	L1	J1:L1	deny	parent_repo_write	write_target_outside	deny	1	1	session_end	False	not_b	None	None	False	0	p6l3_main_j1_run2/p6l3-l1b-selfplan-r7/prt_058915b34001ieTlMPZHKM058E#r1	p6l3_main_j1_run2/p6l3-l1b-selfplan-r7	0.0	False
57030acb3fa256ab	p6l3_main_j2_run1	p6l3-l2r-selfplan-r8	prt_061a8f608001CUSbwHB0YsQhSv	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	1	1	session_end	True	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r8/prt_061a8f608001CUSbwHB0YsQhSv#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r8	0.22	False
579a16c089ddd137	p6l3_main_j2_run2	page-selfplan-r7	prt_05d7697cb001oWau423ZEFvaJy	J2	core	J2:core	instructed	inside_worktree_nonlocation	all_inside	none	4	6	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/page-selfplan-r7/prt_05d7697cb001oWau423ZEFvaJy#r1	p6l3_main_j2_run2/page-selfplan-r7	0.0	False
58b323420fea6ce1	p6l3_main_j1_run2	page-selfplan-r1	prt_057111fec00199Xgx7k5PcHJ5g	J1	core	J1:core	deny	parent_repo_write	write_target_outside	none	6	26	next_deny	False	not_b	None	True	False	0	p6l3_main_j1_run2/page-selfplan-r1/prt_057111fec00199Xgx7k5PcHJ5g#r1	p6l3_main_j1_run2/page-selfplan-r1	0.016	False
58e113765d581b4f	p6l3_main_j2_run1	p6l3-l2r-selfplan-r10	prt_061ebff04001spVqOAISzi1I6k	J2	L2	J2:L2	instructed	inside_worktree_nonlocation	all_inside	deny	13	14	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10/prt_061ebff04001spVqOAISzi1I6k#r1	p6l3_main_j2_run1/p6l3-l2r-selfplan-r10	0.087	False
591c9729b059fe0b	p6l3_main_j2_run2	p6l3-l4-selfplan-r1	prt_05bfff780001C4jSThNm6qXZAx	J2	L4	J2:L4	instructed	inside_worktree_nonlocation	all_inside	allow	16	34	next_deny	False	not_b	same_tool_same_target	None	True	0	p6l3_main_j2_run2/p6l3-l4-selfplan-r1/prt_05bfff780001C4jSThNm6qXZAx#r1	p6l3_main_j2_run2/p6l3-l4-selfplan-r1	0.081	False
59df5bd744677b38	p6l3_main_j1_run1	search-selfplan-r1	prt_052a200aa001j7vw5484OUX52a	J1	core	J1:core	instructed	inside_worktree_nonlocation	all_inside	none	4	6	next_deny	False	b	same_target_path	None	False	0	p6l3_main_j1_run1/search-selfplan-r1/prt_052a200aa001j7vw5484OUX52a#r1	p6l3_main_j1_run1/search-selfplan-r1	0.118	False
